old_id,old_name,action,new_id,new_name,reason
8595,奶酪夹馅,DROP,,,烘焙或乳制加工食品
8596,巧克力蛋糕粉,DROP,,,烘焙或乳制加工食品
8597,可多可少,DROP,,,不属于指南允许的基础原生食材类别
8598,儿黑芝麻,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8599,米蛋糕,DROP,,,烘焙或乳制加工食品
8600,多少猪里脊,DROP,,,数量或单位残留且无法可靠恢复原食材
8601,土豆三个,MERGE,12,土豆,修复数量/单位残留
8602,车厘子干,DROP,,,不属于指南允许的基础原生食材类别
8603,大小昆布,DROP,,,不属于指南允许的基础原生食材类别
8604,面酱包,DROP,,,不属于指南允许的基础原生食材类别
8605,荠菜饺子,DROP,,,成品、半成品或加工食品
8606,汤圆汤圆,DROP,,,不属于指南允许的基础原生食材类别
8607,重庆小面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8608,自己口味干红辣椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8609,香菜一把,DROP,,,数量或单位残留且无法可靠恢复原食材
8610,洋葱切小块,REVIEW,,,形态描述存在，但原始食材无法确定
8611,香菜洋葱,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8612,巧克力扣,DROP,,,烘焙或乳制加工食品
8613,克小米,MERGE,127,小米,去除确定的鲜冻/去皮去骨描述
8614,牛奶布丁,DROP,,,成品、半成品或加工食品
8615,也行白芝麻,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8616,小零食,DROP,,,不属于指南允许的基础原生食材类别
8617,牛奶盒,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8618,牛奶巧克力豆,DROP,,,烘焙或乳制加工食品
8619,海绵蛋糕坯,DROP,,,烘焙或乳制加工食品
8620,口味蛋白粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8621,蒜末葱段,REVIEW,,,形态描述存在，但原始食材无法确定
8622,樱花奥利奥饼干,DROP,,,烘焙或乳制加工食品
8623,鳕鱼柳,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8624,色椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8625,紫苏干,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8626,任何菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8627,牛油果沙拉,DROP,,,成品、半成品或加工食品
8628,小鱿鱼,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8629,酸辣粉,DROP,,,不属于指南允许的基础原生食材类别
8630,拉丝,REVIEW,,,形态描述存在，但原始食材无法确定
8631,合计牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8632,豆浆过滤出来豆渣,DROP,,,成品、半成品或加工食品
8633,刻度清水,DROP,,,不属于指南允许的基础原生食材类别
8634,麦包,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8635,鸡锁骨,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8636,其他东西,DROP,,,不属于指南允许的基础原生食材类别
8637,柠檬酸奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8638,自己定香菇,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8639,多少鱿鱼,DROP,,,数量或单位残留且无法可靠恢复原食材
8640,粉葱花,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8641,刺身,DROP,,,不属于指南允许的基础原生食材类别
8642,裹面奶粉,DROP,,,烘焙或乳制加工食品
8643,蛋白里,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8644,隔夜白米饭,DROP,,,成品、半成品或加工食品
8645,棵苦苣,DROP,,,不属于指南允许的基础原生食材类别
8646,两意大利面,DROP,,,成品、半成品或加工食品
8647,低脂椰浆,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8648,不水,DROP,,,不属于指南允许的基础原生食材类别
8649,多些葱姜蒜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8650,支新鲜薄荷,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8651,剩余豆渣,DROP,,,成品、半成品或加工食品
8652,黄油切小块,DROP,,,烘焙或乳制加工食品
8653,无刺鱼块,REVIEW,,,形态描述存在，但原始食材无法确定
8654,大小银耳,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8655,鸡蛋重量水,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8656,咯鸡蛋,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8657,粮高筋面粉,DROP,,,成品、半成品或加工食品
8658,克蔓越莓,MERGE,45,蔓越莓,去除确定的鲜冻/去皮去骨描述
8659,咖哩醬,DROP,,,不属于指南允许的基础原生食材类别
8660,想吃几个鸡蛋,DROP,,,数量或单位残留且无法可靠恢复原食材
8661,所需,DROP,,,不属于指南允许的基础原生食材类别
8662,蛋黄咸蛋黄,DROP,,,成品、半成品或加工食品
8663,蛋黄蛋,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8664,新鲜鼠尾草,DROP,,,不属于指南允许的基础原生食材类别
8665,不沾烤盘,DROP,,,工具、包装或操作说明
8666,清洗,DROP,,,不属于指南允许的基础原生食材类别
8667,了香蕉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8668,节党参,DROP,,,不属于指南允许的基础原生食材类别
8669,绞肉机,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8670,就行蒜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8671,了芹菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8672,面清水,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8673,顺序排列,DROP,,,不属于指南允许的基础原生食材类别
8674,见视频,DROP,,,不属于指南允许的基础原生食材类别
8675,定牛肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8676,自行调节,DROP,,,不属于指南允许的基础原生食材类别
8677,红葡萄,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8678,都行水果,DROP,,,不属于指南允许的基础原生食材类别
8679,白桃乌龙茶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8680,辣椒小葱,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8681,沾料,DROP,,,不属于指南允许的基础原生食材类别
8682,方法一,DROP,,,不属于指南允许的基础原生食材类别
8683,麒麟西瓜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8684,蛋清鸡蛋液,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8685,小麦胚芽粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8686,重物,DROP,,,不属于指南允许的基础原生食材类别
8687,芝士味,DROP,,,烘焙或乳制加工食品
8688,皮〗,DROP,,,不属于指南允许的基础原生食材类别
8689,特饮,DROP,,,不属于指南允许的基础原生食材类别
8690,饺子专粉,DROP,,,成品、半成品或加工食品
8691,内脂豆腐豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
8692,辣青辣椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8693,武昌鱼一条,DROP,,,数量或单位残留且无法可靠恢复原食材
8694,爱吃海鲜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8695,就行肉松,DROP,,,加工肉制品
8696,增鲜,DROP,,,不属于指南允许的基础原生食材类别
8697,叶小白菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8698,豆沙包,DROP,,,成品、半成品或加工食品
8699,卷料,DROP,,,不属于指南允许的基础原生食材类别
8700,荤汤,DROP,,,不属于指南允许的基础原生食材类别
8701,多少榴莲,DROP,,,数量或单位残留且无法可靠恢复原食材
8702,多张馄饨皮,DROP,,,成品、半成品或加工食品
8703,营养米糊,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8704,生重,DROP,,,不属于指南允许的基础原生食材类别
8705,精华,DROP,,,不属于指南允许的基础原生食材类别
8706,人数鸡蛋,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8707,饭饭,DROP,,,不属于指南允许的基础原生食材类别
8708,香草味冰淇淋,DROP,,,成品、半成品或加工食品
8709,咸笋干,DROP,,,成品、半成品或加工食品
8710,轻熟料,DROP,,,成品、半成品或加工食品
8711,巧克力蛋糕坯,DROP,,,烘焙或乳制加工食品
8712,全脂希腊酸奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8713,油豆沙馅,DROP,,,成品、半成品或加工食品
8714,鸡肉卷,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8715,鸡蛋两只,MERGE,7,鸡蛋,修复数量/单位残留
8716,固体酵种,DROP,,,不属于指南允许的基础原生食材类别
8717,鸡腿一个,MERGE,582,鸡腿,修复数量/单位残留
8718,阿达子,DROP,,,不属于指南允许的基础原生食材类别
8719,盆米饭,DROP,,,成品、半成品或加工食品
8720,奶酪布丁,DROP,,,烘焙或乳制加工食品
8721,产品,DROP,,,不属于指南允许的基础原生食材类别
8722,豆子罐头,DROP,,,成品、半成品或加工食品
8723,西红柿干,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8724,管炼乳,DROP,,,烘焙或乳制加工食品
8725,很好,DROP,,,不属于指南允许的基础原生食材类别
8726,果干果仁,DROP,,,成品、半成品或加工食品
8727,薄荷巧克力,DROP,,,烘焙或乳制加工食品
8728,饰耐高温巧克力豆,DROP,,,烘焙或乳制加工食品
8729,高筋吐司粉,DROP,,,烘焙或乳制加工食品
8730,乳酸饮料,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8731,羽衣甘藍,DROP,,,不属于指南允许的基础原生食材类别
8732,绿豆冰糕,DROP,,,不属于指南允许的基础原生食材类别
8733,食量饺子皮,DROP,,,成品、半成品或加工食品
8734,马苏里拉奶酪球,DROP,,,烘焙或乳制加工食品
8735,糯米汤圆,DROP,,,不属于指南允许的基础原生食材类别
8736,多少小土豆,DROP,,,数量或单位残留且无法可靠恢复原食材
8737,湿度,DROP,,,不属于指南允许的基础原生食材类别
8738,任何东西,DROP,,,不属于指南允许的基础原生食材类别
8739,香菜小米椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8740,各种肉丸,DROP,,,成品、半成品或加工食品
8741,青豆胡萝卜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8742,牌高筋粉,DROP,,,不属于指南允许的基础原生食材类别
8743,底汤,DROP,,,不属于指南允许的基础原生食材类别
8744,金针菇生菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8745,清水清水,DROP,,,不属于指南允许的基础原生食材类别
8746,果乾,DROP,,,不属于指南允许的基础原生食材类别
8747,天使蛋糕,DROP,,,烘焙或乳制加工食品
8748,人分量米饭,DROP,,,成品、半成品或加工食品
8749,速溶燕麦片,REVIEW,,,形态描述存在，但原始食材无法确定
8750,麻辣烫食材,DROP,,,不属于指南允许的基础原生食材类别
8751,料盒,DROP,,,不属于指南允许的基础原生食材类别
8752,咖啡慕斯,DROP,,,成品、半成品或加工食品
8753,黑猪瘦肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8754,辣油辣椒,DROP,,,调味料不进入基础原生食材表
8755,蛋黄一个,MERGE,72,蛋黄,修复数量/单位残留
8756,颜色果蔬粉,DROP,,,不属于指南允许的基础原生食材类别
8757,牛尾骨汤,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8758,多白萝卜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8759,温热,DROP,,,不属于指南允许的基础原生食材类别
8760,新鲜五花肉,MERGE,10,五花肉,去除确定的鲜冻/去皮去骨描述
8761,馅黑芝麻,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8762,鸡蛋共牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8763,蛋黄肉粽,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8764,特浓牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8765,肉骨茶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8766,鲜奶皮,DROP,,,不属于指南允许的基础原生食材类别
8767,芹菜蔬菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8768,定白开水,DROP,,,不属于指南允许的基础原生食材类别
8769,软骨,DROP,,,不属于指南允许的基础原生食材类别
8770,影响,DROP,,,不属于指南允许的基础原生食材类别
8771,是水,DROP,,,不属于指南允许的基础原生食材类别
8772,其他菇类,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8773,绿茶饮料,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8774,新鲜蚕豆,MERGE,284,蚕豆,去除确定的鲜冻/去皮去骨描述
8775,新鲜排骨,MERGE,32,排骨,去除确定的鲜冻/去皮去骨描述
8776,朵泡发木耳,MERGE,33,木耳,去除确定的鲜冻/去皮去骨描述
8777,就好啦,DROP,,,不属于指南允许的基础原生食材类别
8778,皮柠檬皮,DROP,,,不属于指南允许的基础原生食材类别
8779,共牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8780,粉状,DROP,,,不属于指南允许的基础原生食材类别
8781,酱牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8782,辣椒两个,MERGE,17,辣椒,修复数量/单位残留
8783,几只鲍鱼,MERGE,198,鲍鱼,修复数量/单位残留
8784,酪梨,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
8785,没话,DROP,,,不属于指南允许的基础原生食材类别
8786,瓢水,DROP,,,不属于指南允许的基础原生食材类别
8787,粗茶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
8788,一截,DROP,,,不属于指南允许的基础原生食材类别
8789,各种粗粮,DROP,,,不属于指南允许的基础原生食材类别
8790,圆模一个,DROP,,,数量或单位残留且无法可靠恢复原食材
8791,涮料,DROP,,,不属于指南允许的基础原生食材类别
